Buy,655,7170.0
Sell,29500,7169.5
Sell,3345,7169.5
Sell,3,7169.5
Sell,291,7169.5
Sell,100,7169.5
Sell,300,7169.5
Buy,12,7170.0
Sell,37441,7169.5
Sell,306,7169.5
Sell,3,7169.5
Sell,250,7169.5
Buy,600,7170.0
Sell,18308,7169.5
Buy,300,7170.0
Buy,8423,7170.0
Sell,500,7169.5
Sell,5000,7169.5
Sell,1000,7169.5
Buy,21263,7170.0
Sell,24409,7169.5
Sell,1000,7169.5
Sell,247,7169.5
Sell,169,7169.5
Buy,10113,7170.0
Buy,5000,7170.0
Buy,1,7168.0
Buy,388,7167.5
Buy,18,7167.5
Buy,150,7167.5
Buy,1501,7167.0
Buy,2000,7168.0
Buy,200,7168.5
Buy,86,7168.5
Buy,90,7168.5
Buy,94,7168.5
Buy,8852,7169.0
Buy,95,7168.5
Buy,1,7169.0
Sell,2220,7166.5
Sell,936,7166.5
Buy,199,7167.0
Buy,1,7167.0
Sell,400,7166.5
Buy,22567,7166.0
Buy,40613,7166.0
Buy,89578,7166.0
Buy,200,7166.0
Buy,150,7166.0
Buy,250,7166.0
Buy,200,7166.0
Sell,150,7165.5
Buy,199,7166.0
Buy,1,7166.0
Buy,100,7166.0
Buy,8974,7166.0
Buy,1,7166.0
Buy,4000,7165.5
Buy,1,7165.0
Buy,1,7164.5
Buy,23,7164.5
Buy,200,7164.5
Buy,4697,7164.5
Buy,276,7164.5
Buy,27,7164.5
Buy,200,7164.5
Buy,200,7164.5
Buy,300,7164.5
Buy,2361,7164.5
Buy,1,7164.0
Buy,300,7164.0
Buy,1,7163.0
Buy,983,7163.0
Sell,58535,7162.5
Buy,300,7163.0
Buy,2711,7163.0
Buy,300,7163.0
Buy,200,7163.0
Buy,10000,7163.0
Buy,2786,7163.0
Buy,85,7162.5
Buy,84,7162.5
Buy,45,7162.5
Buy,51,7162.5
Buy,81,7162.5
Buy,1,7162.0
Buy,1500,7162.0
Buy,1500,7162.0
Buy,2000,7161.5
Buy,1000,7161.0
Buy,76,7161.0
Buy,1,7161.0
Buy,3,7160.0
Buy,682,7160.0
Buy,3664,7160.0
Sell,200,7159.5
Buy,300,7160.0
Buy,300,7160.0
Sell,7,7159.5
Buy,218,7160.0
Buy,471,7160.0
Buy,8108,7160.0
Buy,1,7160.0
Buy,1,7159.0
Buy,1675,7158.0
Buy,300,7158.0
Buy,25,7158.0
Sell,1638,7157.5
Buy,1,7157.0
Buy,1111,7157.5
Buy,1110,7157.0
Buy,10000,7157.0
Buy,1111,7157.0
Buy,1111,7157.0
Buy,736,7157.0
Buy,3,7157.0
Buy,512,7157.0
Buy,2109,7157.0
Sell,5880,7156.5
Sell,200,7156.5
Buy,1000,7157.0
Sell,200,7156.5
Sell,597,7156.5
Sell,1000,7156.5
Sell,50,7156.5
Sell,909,7156.5
Buy,1,7157.0
Buy,25,7157.0
Sell,3300,7156.5
Sell,10,7156.5
Buy,300,7157.0
Buy,6,7157.0
Buy,300,7157.0
Buy,2000,7157.0
Buy,7500,7157.0
Buy,250,7157.0
Buy,2000,7157.0
Buy,700,7157.0
Sell,2194,7156.5
Buy,22567,7157.0
Buy,29680,7157.0
Buy,8228,7157.0
Sell,39700,7156.5
Sell,1280,7156.5
Buy,25,7157.0
Sell,8646,7156.5
Sell,1354,7156.5
Sell,3301,7156.5
Buy,2000,7157.0
Sell,1978,7156.5
Sell,22,7156.5
Sell,2000,7156.5
Sell,4000,7156.5
Sell,1393,7156.5
Sell,3,7156.5
Sell,1000,7156.5
Sell,71400,7156.5
Sell,105,7156.5
Sell,896,7156.5
Sell,2000,7156.5
Sell,4817,7156.5
Sell,500,7156.5
Sell,1714,7156.5
Sell,500,7156.5
Sell,8000,7156.5
Buy,8000,7157.0
Sell,209,7156.5
Sell,250,7156.5
Sell,10175,7156.5
Sell,18325,7156.5
Sell,10500,7156.5
Sell,500,7156.5
Sell,16969,7156.5
Sell,23568,7156.5
Sell,10000,7156.5
Sell,33500,7156.5
Sell,51700,7156.5
Sell,28000,7156.5
Sell,928,7156.5
Sell,10000,7156.5
Buy,8,7157.0
Sell,10000,7156.5
Sell,3387,7156.5
Sell,1,7156.5
Sell,112,7156.5
Sell,50,7156.5
Sell,32279,7156.5
Sell,6500,7156.5
Sell,12721,7156.5
Sell,2275,7156.5
Buy,300,7157.0
Sell,2500,7156.5
Sell,20,7156.5
Buy,300,7157.0
Sell,2627,7156.5
Buy,300,7157.0
Sell,500,7156.5
Sell,1732,7157.0
Sell,36000,7157.0
Sell,3273,7157.0
Sell,1,7158.5
Sell,274,7159.0
Sell,1111,7158.5
Sell,150,7158.5
Sell,1,7157.5
Sell,16799,7158.0
Sell,1,7157.5
Sell,8669,7157.0
Sell,26,7159.0
Sell,150,7159.0
Sell,2,7159.5
Sell,1,7159.5
Sell,571,7160.0
Sell,1039,7160.0
Sell,1,7160.5
Sell,7000,7160.0
Sell,2500,7160.0
Sell,5099,7160.0
Sell,10000,7161.0
Sell,250,7161.0
Sell,250,7161.0
Sell,30785,7161.0
Sell,13261,7161.0
Sell,1200,7161.0
Sell,14939,7161.0
Sell,600,7161.0
Buy,740,7161.5
Sell,4000,7161.5
Sell,4000,7161.5
Sell,12000,7161.5
Sell,11000,7161.5
Sell,100,7161.5
Sell,60800,7161.5
Sell,100,7161.5
Sell,1322,7161.5
Sell,100,7161.5
Sell,7804,7161.5
Sell,117,7161.5
Sell,1,7161.5
Sell,2078,7161.5
Sell,20144,7162.0
Sell,300,7162.0
Sell,3,7162.0
Sell,84,7162.0
Sell,81,7162.0
Sell,85,7162.0
Sell,922,7161.5
Sell,96,7162.0
Sell,210,7162.0
Sell,4,7162.0
Sell,1600,7162.0
Sell,643,7162.0
Sell,6000,7162.0
Sell,200,7162.0
Buy,300,7162.5
Buy,300,7162.5
Sell,10000,7162.0
Buy,300,7162.5
Sell,1,7162.5
Sell,1199,7162.0
Sell,250,7163.0
Sell,250,7163.0
Sell,2220,7163.0
Sell,83347,7163.0
Buy,25,7163.5
Sell,4000,7163.0
Sell,10074,7163.0
Sell,500,7163.0
Sell,831,7163.0
Sell,1500,7163.0
Sell,124,7163.0
Sell,4402,7163.0
Buy,600,7163.5
Sell,945,7163.0
Sell,388,7163.0
Sell,25600,7163.0
Sell,1000,7163.0
Sell,1000,7163.0
Sell,600,7163.0
Sell,1,7163.5
Sell,2500,7164.0
Sell,2,7163.5
Sell,10192,7163.5
Sell,3,7164.0
Sell,2,7163.5
Sell,100,7164.0
Sell,1000,7164.0
Sell,91400,7164.0
Sell,1400,7164.0
Sell,1127,7164.0
Sell,655,7164.0
Sell,2352,7164.0
Sell,4653,7164.0
Sell,33378,7164.0
Sell,44924,7164.0
Sell,2030,7164.0
Sell,12175,7164.0
Sell,7216,7164.0
Sell,8125,7164.0
Sell,250,7164.0
Sell,10000,7164.0
Sell,11633,7164.0
Sell,11067,7164.0
Sell,62618,7164.0
Sell,14782,7164.0
Sell,1205,7164.0
Sell,6626,7164.0
Sell,14,7164.0
Sell,10,7164.0
Sell,9123,7164.0
Sell,1,7164.5
Sell,21,7165.0
Sell,50,7165.0
Sell,7150,7165.0
Sell,2850,7165.5
Sell,300,7165.5
Sell,400,7165.5
Sell,40000,7165.5
Sell,8000,7165.5
Buy,595,7166.0
Sell,5,7165.5
Sell,13000,7165.5
Sell,882,7165.5
Sell,1825,7165.5
Sell,125,7165.5
Sell,1,7165.5
Sell,1,7165.5
Sell,1,7166.0
Sell,1,7166.5
Sell,1,7167.0
Sell,41,7167.0
Sell,1,7167.5
Sell,3,7168.0
Sell,50,7168.0
Sell,450,7168.0
Sell,90,7168.0
Sell,45,7168.0
Sell,65,7168.0
Sell,86,7168.0
Sell,29,7168.0
Buy,2000,7168.5
Sell,84758,7168.0
Sell,12942,7168.0
Sell,1,7168.0
Sell,842,7168.0
Sell,9183,7168.0
Sell,100,7168.0
Sell,500,7168.0
Sell,2020,7168.0
Sell,7500,7168.0
Sell,3516,7168.0
Sell,9030,7168.0
Sell,2583,7168.0
Sell,21817,7168.0
Sell,683,7168.0
Sell,2032,7168.0
Sell,4,7168.0
Sell,2100,7168.0
Sell,47141,7168.0
Sell,2000,7168.0
Sell,1,7168.5
Sell,4,7168.5
Sell,854,7170.0
Sell,553,7170.0
Sell,17408,7170.0
Sell,4,7170.5
Sell,20681,7171.0
Sell,61991,7170.5
Sell,4,7171.0
Sell,7500,7171.0
Sell,3,7173.0
Sell,1815,7171.0
Sell,5000,7173.0
Buy,893,7173.5
Sell,1,7174.5
Sell,4,7176.5
Sell,101,7176.5
Sell,4,7174.0
Sell,3,7174.0
Sell,100,7173.0
Sell,1787,7173.0
Buy,3930,7177.0
Buy,6633,7177.0
Buy,316,7177.0
Buy,300,7177.0
Sell,9233,7176.5
Sell,5767,7176.5
Sell,10000,7176.5
Buy,4,7177.0
Sell,200,7176.5
Buy,450,7177.0
Sell,5000,7176.5
Buy,4,7177.0
Buy,1,7177.0
Buy,199,7177.0
Buy,95300,7177.0
Buy,3516,7177.0
Sell,1000,7176.5
Buy,51785,7177.0
Buy,13800,7177.0
Buy,100,7177.0
Sell,600,7176.5
Buy,300,7177.0
Buy,1,7176.5
Buy,3,7174.5
Buy,1,7175.0
Buy,24,7174.5
Buy,2000,7177.0
Buy,260,7177.0
Buy,6,7177.0
Buy,10705,7177.0
Sell,10000,7174.0
Buy,1,7173.5
Buy,3,7171.5
Buy,200,7171.5
Sell,65800,7171.0
Sell,12400,7171.0
Sell,9993,7171.0
Sell,3,7171.0
Sell,4,7171.0
Buy,1023,7171.5
Buy,1,7171.5
Buy,2500,7171.5
Buy,1,7171.5
Sell,6200,7171.0
Sell,1000,7171.0
Buy,309,7171.5
Sell,96,7171.0
Sell,4,7171.0
Buy,5000,7171.5
Sell,10000,7171.0
Buy,300,7171.5
Sell,9,7171.0
Sell,337,7171.5
Sell,1,7173.0
Sell,50000,7175.5
Sell,1,7176.0
Sell,4,7176.0
Sell,40613,7176.5
Sell,22567,7176.5
Sell,90584,7176.5
Sell,1435,7176.5
Buy,1,7177.0
Buy,108,7177.0
Buy,300,7177.0
Sell,9,7176.5
Sell,3,7176.5
Buy,300,7177.0
Buy,300,7177.0
Buy,3000,7177.0
Buy,78172,7177.0
Buy,300,7177.0
Buy,61900,7177.0
Buy,59279,7177.0
Buy,35821,7177.0
Buy,19000,7177.0
Buy,435,7177.0
Buy,164,7177.0
Buy,57920,7177.0
Sell,96,7177.0
Sell,4,7177.0
Sell,1997,7177.0
Sell,3,7177.0
Buy,1084,7177.5
Buy,20000,7177.5
Sell,13000,7177.0
Sell,90,7177.0
Buy,9,7177.5
Buy,1111,7177.5
Sell,800,7177.0
Sell,25,7177.0
Buy,500,7177.5
Buy,2275,7177.5
Buy,1192,7177.5
Buy,1953,7177.5
Buy,2661,7177.5
Buy,4,7176.0
Buy,1,7175.5
Sell,8,7173.0
Sell,50,7173.0
Buy,4170,7173.0
Buy,1,7170.5
Buy,4,7173.0
Buy,4,7173.0
Buy,57700,7170.5
Buy,300,7170.0
Buy,138,7169.5
Buy,68,7169.5
Buy,60,7169.5
Buy,25,7169.5
Buy,536,7169.5
Buy,3,7169.0
Buy,461,7169.0
Sell,3133,7168.5
Buy,539,7169.0
Buy,1,7169.0
Buy,40620,7169.0
Buy,22567,7169.0
Buy,16813,7169.0
Sell,9,7168.5
Sell,3032,7168.5
Sell,90,7168.5
Sell,431,7168.5
Sell,62,7168.5
Sell,18,7168.5
Sell,10,7169.5
Sell,250,7171.0
Sell,2000,7171.0
Sell,10,7170.5
Sell,1,7170.5
Sell,4,7170.0
Sell,4,7170.0
Sell,80,7169.5
Sell,250,7169.5
Sell,2401,7169.5
Sell,20000,7171.5
Sell,100,7171.5
Sell,2,7172.0
Sell,1,7172.0
Sell,100,7172.0
Sell,4,7172.5
Sell,5,7172.5
Sell,4950,7172.5
Sell,250,7172.0
Sell,1,7173.0
Sell,250,7172.0
Sell,250,7172.0
Sell,1133,7172.0
Sell,4328,7173.0
Sell,1672,7173.0
Sell,500,7173.0
Buy,288,7173.5
Sell,20000,7173.5
Sell,7372,7173.5
Sell,250,7173.5
Sell,7,7173.5
Sell,250,7173.5
Sell,724,7175.5
Sell,1,7175.5
Sell,50,7174.0
Sell,243,7173.5
Buy,50,7176.5
Sell,1276,7175.5
Sell,20,7175.5
Sell,250,7175.5
Sell,250,7175.5
Sell,4,7176.0
Buy,9259,7176.5
Sell,1778,7177.0
Sell,26,7177.0
Sell,39624,7177.5
Buy,2,7178.0
Sell,996,7177.5
Sell,4,7177.5
Buy,1,7178.0
Sell,5000,7177.5
Sell,500,7177.5
Sell,124,7177.5
Sell,1,7177.5
Sell,4,7177.5
Sell,2,7177.5
Sell,1,7177.5
Buy,1,7178.0
Buy,1,7178.0
Sell,1000,7177.5
Sell,700,7177.5
Sell,90,7177.5
Buy,11,7178.0
Sell,14359,7177.5
Sell,20641,7177.5
Sell,5000,7177.5
Sell,700,7177.5
Sell,555,7177.5
Sell,1953,7177.5
Buy,250,7177.5
Sell,11733,7177.0
Sell,22567,7177.0
Sell,700,7177.0
Buy,37800,7177.5
Buy,6470,7177.5
Buy,850,7177.5
Buy,29800,7177.5
Buy,5000,7177.5
Buy,300,7177.0
Buy,28500,7177.0
Buy,605,7177.0
Buy,102,7177.0
Buy,3,7177.0
Buy,98,7177.0
Buy,500,7177.0
Buy,402,7177.0
Buy,98,7177.0
Buy,2296,7177.0
Buy,50,7177.0
Buy,10,7177.0
Buy,12316,7177.0
Buy,250,7177.0
Sell,1081,7176.5
Sell,3,7176.5
Sell,1289,7176.5
Sell,627,7176.5
Buy,700,7177.0
Sell,90,7176.5
Sell,22959,7176.5
Sell,1000,7176.5
Buy,316,7177.0
Sell,1,7176.5
Sell,4000,7176.5
Buy,250,7177.0
Buy,1500,7177.0
Sell,5000,7176.5
Sell,1000,7176.5
Sell,2,7176.5
Sell,163,7176.5
Sell,500,7176.5
Buy,7580,7177.0
Sell,5700,7176.5
Sell,63,7176.5
Sell,8970,7176.5
Sell,10000,7176.5
Sell,5,7176.5
Buy,8515,7177.0
Sell,888,7176.5
Buy,6566,7177.0
Buy,126,7177.0
Buy,750,7177.0
Buy,1245,7177.0
Buy,10000,7177.0
Sell,250,7176.5
Buy,16770,7177.0
Buy,229,7177.0
Buy,3110,7177.0
Buy,890,7176.5
Buy,46,7176.5
Buy,2064,7176.5
Buy,9,7176.5
Buy,1000,7176.5
Buy,1200,7176.5
Buy,300,7176.5
Buy,30100,7176.5
Sell,9,7176.0
Buy,33838,7176.5
Buy,42862,7176.5
Buy,450,7176.5
Buy,1540,7176.5
Sell,45200,7176.0
Sell,3376,7176.0
Buy,226,7176.5
Buy,474,7175.5
Buy,200,7174.5
Buy,4,7175.5
Buy,1,7175.5
Buy,300,7175.5
Buy,495,7175.5
Buy,1014,7174.0
Buy,3463,7173.5
Buy,986,7174.0
Buy,1000,7174.0
Buy,3,7173.5
Buy,11,7173.5
Sell,500,7173.0
Buy,48759,7173.5
Buy,31999,7173.5
Buy,5000,7173.5
Sell,200,7173.0
Sell,1333,7173.0
Sell,1000,7173.0
Sell,90,7173.0
Buy,600,7173.5
Sell,3284,7173.0
Sell,627,7173.0
Buy,9,7173.5
Buy,10,7173.5
Buy,3000,7173.5
Sell,3500,7173.0
Sell,1345,7173.0
Buy,2,7173.5
Sell,9,7174.0
Sell,3,7174.0
Sell,50,7174.0
Sell,33,7174.0
Sell,3000,7174.0
Buy,100,7174.5
Buy,50918,7174.5
Buy,39920,7174.5
Sell,1000,7174.0
Sell,7999,7174.0
Sell,1,7174.0
Buy,700,7174.5
Sell,801,7174.0
Buy,9,7175.5
Sell,15,7175.0
Sell,100,7175.0
Buy,100,7176.0
Sell,1000,7175.5
Sell,3700,7176.0
Sell,9,7176.0
Buy,6200,7176.5
Sell,4900,7176.5
Sell,30100,7176.0
Sell,100,7176.5
Sell,35000,7176.5
Sell,100,7176.5
Buy,882,7177.0
Buy,200,7177.0
Buy,786,7177.0
Sell,634,7176.5
Buy,100,7175.0
Buy,40,7175.0
Buy,7967,7175.0
Buy,1,7175.5
Buy,103,7174.5
Buy,150,7174.5
Buy,100,7175.0
Buy,500,7175.0
Buy,3000,7176.5
Buy,4,7175.0
Buy,76,7175.5
Buy,10000,7176.0
Buy,50,7177.0
Buy,27909,7177.0
Buy,492,7174.0
Buy,7936,7174.0
Buy,8,7174.0
Buy,1,7173.0
Buy,103,7172.0
Buy,2500,7171.5
Buy,2168,7171.5
Buy,19132,7171.5
Buy,321,7171.5
Buy,346,7171.5
Buy,59629,7171.0
Buy,96820,7171.0
Buy,100673,7171.0
Buy,165,7171.0
Buy,100,7171.0
Buy,33353,7171.0
Buy,36386,7171.0
Buy,40796,7171.0
Buy,5180,7171.0
Buy,123,7171.0
Buy,2507,7171.0
Buy,17400,7171.0
Buy,10,7171.0
Buy,45985,7170.5
Buy,27356,7171.0
Buy,150,7171.0
Buy,62071,7170.5
Buy,34902,7170.5
Buy,95,7170.5
Buy,20,7170.0
Buy,6709,7168.0
Buy,3,7168.0
Buy,176,7168.0
Buy,150,7168.5
Buy,2,7168.5
Buy,400,7170.0
Buy,220,7170.0
Buy,1000,7170.0
Buy,2000,7170.0
Buy,10113,7170.0
Buy,100,7170.0
Buy,1,7170.0
Buy,350,7170.0
Buy,1356,7170.5
Buy,188,7168.0
Buy,68700,7168.0
Sell,246,7167.5
Buy,4000,7168.0
Sell,500,7167.5
Sell,2000,7167.5
Buy,38900,7168.0
Sell,9,7167.5
Buy,1324,7168.0
Buy,42400,7168.0
Buy,10746,7168.0
Buy,2799,7168.0
Buy,1700,7168.0
Buy,50,7168.0
Buy,1000,7168.0
Buy,35000,7168.0
Buy,13250,7168.0
Buy,50,7168.0
Buy,8415,7168.0
Buy,1186,7168.0
Buy,150,7167.5
Buy,300,7167.5
Buy,150,7168.0
Buy,400,7168.0
Buy,3,7166.5
Buy,2,7166.5
Sell,90,7166.0
Buy,5500,7166.0
Buy,19900,7166.0
Buy,61272,7166.0
Buy,19900,7166.0
Buy,600,7166.0
Buy,30451,7166.0
Buy,16800,7166.0
Buy,3,7165.0
Buy,100,7165.0
Buy,10,7166.0
Buy,1,7165.5
Buy,80,7166.0
Buy,3806,7166.0
Buy,9,7165.0
Buy,20000,7165.0
Sell,350,7164.5
Buy,553,7165.0
Buy,4500,7165.0
Buy,329,7165.0
Buy,1,7165.0
Buy,2000,7164.5
Buy,80,7164.5
Buy,1,7164.0
Buy,3,7162.5
Buy,100,7163.0
Buy,1500,7163.5
Buy,1500,7163.5
Buy,23447,7164.5
Buy,50,7164.0
Buy,1,7164.0
Buy,10642,7162.0
Buy,6706,7162.0
Buy,13453,7162.0
Sell,3,7162.0
Sell,220,7162.0
Sell,125000,7162.0
Sell,2000,7162.0
Sell,9,7162.0
Buy,12431,7162.5
Sell,48073,7162.0
Sell,50727,7162.0
Sell,1600,7162.5
Sell,58700,7162.5
Sell,1,7163.0
Sell,2711,7163.0
Sell,19090,7163.0
Buy,18874,7163.5
Sell,1000,7163.0
Buy,9,7163.5
Buy,68100,7163.5
Buy,1072,7163.5
Buy,39728,7163.5
Buy,872,7163.5
Buy,300,7162.0
Buy,500,7161.5
Buy,500,7161.5
Buy,1,7162.0
Buy,138,7162.0
Buy,3,7161.5
Buy,3,7162.0
Buy,1,7163.0
Buy,3554,7163.5
Sell,500,7161.0
Buy,18675,7161.5
Buy,1325,7161.5
Sell,2536,7161.0
Sell,7464,7161.0
Buy,400,7161.5
Buy,1,7161.5
Buy,2222,7161.5
Buy,738,7161.5
Sell,4100,7161.0
Sell,9,7161.0
Sell,8515,7161.0
Buy,900,7161.5
Sell,9,7161.0
Sell,2324,7161.0
Sell,3463,7161.0
Sell,1612,7161.0
Buy,1000,7161.5
Buy,5000,7161.5
Buy,1,7161.5
Buy,1,7161.5
Buy,1016,7161.5
Sell,1000,7161.0
Buy,1,7160.5
Buy,90591,7160.0
Buy,4750,7160.0
Buy,250,7160.0
Buy,9725,7159.0
Sell,9,7158.5
Buy,275,7159.0
Buy,1500,7159.0
Buy,5999,7159.0
Buy,22568,7159.0
Buy,23347,7159.0
Buy,7879,7159.0
Buy,9132,7159.0
Buy,250,7159.0
Sell,1,7158.5
Sell,326,7158.5
Sell,250,7158.5
Sell,423,7158.5
Sell,5622,7158.5
Sell,3378,7158.5
Sell,400,7158.5
Sell,2222,7158.5
Buy,9,7159.0
Buy,1,7159.0
Buy,1,7159.0
Buy,1,7159.0
Sell,3,7159.5
Sell,90582,7161.0
Sell,3,7161.0
